date	where	score	winner	loser
20210124	H	6-1	Clemson	Old Dominion
20210124	H	4-0	North Carolina	Northwestern
20210124	N	4-2	Wake Forest	Denver
20210124	N	4-3	South Florida	Auburn
20210124	N	5-2	Wichita State	Utah
20210124	H	4-0	TCU	Oklahoma
20210124	A	6-1	Elon	Davidson
20210124	H	6-1	Rice	Lamar
20210124	H	7-0	Boise State	Grand Canyon
20210124	H	4-0	USC	UNLV
20210124	N	4-1	South Carolina	Duke
20210124	H	7-0	Georgia	Florida State
20210124	H	5-2	Kentucky	ETSU
20210124	H	5-2	Samford	North Alabama
20210124	H	7-0	A&M-Corpus Christi	Trinity (TX)
20210124	H	7-0	A&M-Corpus Christi	Trinity (TX)
20210124	A	0-0	Prairie View A&M	Rice
20210125	H	4-1	North Carolina	South Carolina
20210125	N	4-0	Northwestern	Duke
20210125	N	4-3	California	UNLV
20210125	H	4-1	USC	UCLA
20210126	H	7-2	Copiah-Lincoln (MS)	Meridian (MS)
20210126	H	9-0	East Central (MS)	Southwest (MS)
20210126	H	7-2	Jones	Itawamba (MS)
20210127	H	7-0	Louisville	Dayton
20210127	H	4-0	Louisville	Dayton
20210127	H	7-0	Air Force	Metropolitan State
20210127	H	7-0	Washington	Eastern Washington
20210127	H	7-0	Washington	Eastern Washington
20210127	H	7-0	Kentucky	Bellarmine
20210128	H	7-0	Georgia Tech	Kennesaw State
20210128	H	7-0	Georgia Tech	Kennesaw State
20210128	H	4-3	Arizona State	Florida Atlantic
20210128	A	6-1	Lamar	Prairie View A&M
20210128	A	6-1	Lamar	Prairie View A&M
20210128	H	7-0	A&M-Corpus Christi	Howard Payne
20210128	H	7-0	A&M-Corpus Christi	Howard Payne
20210128	H	6-1	Georgia Gwinnett	Lander
20210128	A	6-1	St. Thomas (FL)	Florida National
20210129	H	7-0	Duke	Campbell
20210129	H	7-0	SMU	Southeastern (OK)
20210129	H	5-2	SMU	Texas Tyler
20210129	H	6-1	Tulsa	Illinois State
20210129	H	7-0	Tulsa	Oral Roberts
20210129	A	7-0	Lipscomb	Austin Peay
20210129	H	5-2	Oklahoma	Wichita State
20210129	H	6-1	Marquette	IUPUI
20210129	N	5-2	Weber State	Montana
20210129	N	4-2	Weber State	New Mexico State
20210129	A	5-0	Charlotte	Furman
20210129	A	4-3	Northern Kentucky	Bellarmine
20210129	H	7-0	Western Michigan	Grand Valley State
20210129	H	7-0	Western Michigan	Grand Valley State
20210129	H	4-1	UNLV	New Mexico State
20210129	A	6-1	Jacksonville State	Jackson State
20210129	H	5-2	Oregon	BYU
20210129	H	7-0	USC	Loyola Marymount
20210129	H	6-1	Alabama	Chattanooga
20210129	H	4-3	Alabama	Tulane
20210129	A	5-2	Florida	Central Florida
20210129	H	4-3	Mississippi State	Middle Tennessee
20210129	H	7-0	Tennessee	Notre Dame
20210129	A	0-0	Nicholls State	Prairie View A&M
20210129	H	4-1	A&M-Corpus Christi	Louisiana
20210129	H	6-1	Denver	Air Force
20210129	H	5-2	Alabama State	Point
20210129	N	7-0	UTRGV	Howard Payne
20210129	N	6-1	Harding	Texas Tyler
20210129	N	7-0	Harding	UTPB
20210129	N	6-1	Southern Arkansas	Southwest Baptist (MO)
20210129	A	5-2	Delta State	Ouachita Baptist
20210129	N	0-0	OLLU (TX)	UTRGV
20210129	H	5-4	Jacksonville (TX)	TAMU-Texarkana
20210129	A	6-3	Marion Military	East Central (MS)
20210129	A	7-2	Copiah-Lincoln (MS)	Hinds (MS)
20210129	A	7-2	Jones	Meridian (MS)
20210129	A	8-1	Gulf Coast (MS)	Itawamba (MS)
20210129	H	7-2	Southwest (MS)	Holmes (MS)
20210130	H	6-1	Virginia	Old Dominion
20210130	N	7-0	Wichita State	Abilene Christian
20210130	H	6-1	Bellarmine	Southern Indiana
20210130	A	4-3	North Florida	Georgia Southern
20210130	A	4-1	Baylor	Texas
20210130	H	4-1	Marquette	IUPUI
20210130	A	4-2	Charlotte	Georgia State
20210130	A	4-3	Ball State	Cleveland State
20210130	H	6-1	Northern Illinois	North Dakota
20210130	H	6-1	Northern Illinois	Youngstown State
20210130	H	4-0	UNLV	Montana
20210130	H	4-1	UNLV	Weber State
20210130	H	7-0	Arizona	Florida Atlantic
20210130	H	7-0	Oregon	BYU
20210130	H	5-2	Utah	Idaho State
20210130	H	5-2	Utah	Idaho State
20210130	H	7-0	Arkansas	Illinois State
20210130	H	7-0	Troy	Point
20210130	H	7-0	Troy	Point
20210130	H	4-3	Alabama State	North Alabama
20210130	N	4-1	New Mexico State	Montana
20210130	N	6-1	Delta State	Southwest Baptist (MO)
20210130	A	9-0	St. Mary's (TX)	St. Thomas (TX)
20210130	A	4-3	Southwest Baptist (MO)	Ouachita Baptist
20210130	N	8-1	Wartburg	MSOE
20210130	H	4-3	Hastings	Tabor
20210130	A	0-0	Florida National	Stetson
20210130	A	9-0	Keiser	Eastern Florida
20210130	H	5-4	Collin County (TX)	UTPB
20210131	A	0-0	Dayton	Toledo
20210131	H	7-0	Clemson	The Citadel
20210131	H	7-0	Duke	UNC Wilmington
20210131	A	4-0	Georgia Tech	Auburn
20210131	H	4-3	North Carolina	Virginia Tech
20210131	H	7-0	Wake Forest	Davidson
20210131	H	4-3	Wake Forest	South Carolina
20210131	A	4-3	SMU	Oklahoma
20210131	H	6-1	Tulsa	Omaha
20210131	H	6-1	Central Florida	South Florida
20210131	H	4-0	Oklahoma	Abilene Christian
20210131	A	4-1	TCU	Baylor
20210131	H	4-3	Texas	Arizona State
20210131	A	4-3	UC Irvine	Loyola Marymount
20210131	H	7-0	Middle Tennessee	Austin Peay
20210131	N	4-2	Rice	New Orleans
20210131	A	4-3	Ball State	Cleveland State
20210131	H	7-0	Western Michigan	Ferris State
20210131	H	6-1	Western Michigan	Ferris State
20210131	H	6-1	LSU	Incarnate Word
20210131	H	4-1	LSU	Rice
20210131	H	5-2	Mississippi State	Tulane
20210131	H	4-3	Georgia	N.C. State
20210131	H	7-0	Kentucky	Notre Dame
20210131	H	6-1	Vanderbilt	Belmont
20210131	H	4-0	Samford	UAB
20210131	N	4-3	North Dakota	Youngstown State
20210131	A	6-1	Louisiana	UTRGV
20210131	N	4-3	Delta State	Southern Arkansas
20210131	N	0-0	Loyola - New Orleans	Nicholls State
20210201	A	4-3	Memphis	Ole Miss
20210201	H	4-3	Liberty	Old Dominion
20210201	H	6-1	Northern Illinois	North Dakota
20210201	H	6-1	A&M-Corpus Christi	Prairie View A&M
20210201	H	6-1	A&M-Corpus Christi	Prairie View A&M
20210201	H	6-3	Gulf Coast (MS)	Hinds (MS)
20210202	H	4-3	Virginia Tech	Old Dominion
20210202	A	6-3	Itawamba (MS)	Copiah-Lincoln (MS)
20210202	H	9-0	Jones	Southwest (MS)
20210202	H	7-2	Gulf Coast (MS)	Meridian (MS)
20210203	H	7-0	Louisville	Bellarmine
20210203	H	6-1	Jacksonville State	Auburn Montgomery
20210203	H	7-0	Arizona State	Grand Canyon
20210203	H	5-2	Arkansas	Tulsa
20210203	H	4-0	Kentucky	Dayton
20210203	H	4-0	Kentucky	Dayton
20210203	A	6-1	Mercer	Alabama State
20210203	A	9-0	Tennessee Wesleyan	Piedmont
20210203	H	8-1	Eastern Florida	Warner
20210203	A	9-0	Meridian (MS)	Holmes (MS)
20210204	A	5-2	Cal Poly	San Diego State
20210204	N	4-0	LSU	Texas Tech
20210204	H	4-3	Lee (TN)	Tennessee Wesleyan
20210204	H	4-3	MSU-Texas	Cowley County (KS)
20210204	A	9-0	Lander	USC Sumter
20210204	H	7-0	Young Harris (GA)	Piedmont
20210204	A	0-0	Piedmont	Southern Wesleyan
20210204	A	0-0	Coastal Alabama	Gulf Coast (MS)
20210205	H	6-1	N.C. State	Charlotte
20210205	H	4-3	Tulsa	Washington
20210205	H	4-3	Florida Gulf Coast	Keiser
20210205	H	6-1	Liberty	Georgia State
20210205	H	4-1	Baylor	Oklahoma
20210205	H	7-0	Baylor	Texas Tyler
20210205	A	4-1	TCU	Mississippi State
20210205	H	7-0	DePaul	Illinois - Chicago
20210205	H	4-3	Middle Tennessee	Rice
20210205	H	4-3	Ball State	Xavier
20210205	A	7-0	Northern Illinois	Creighton
20210205	H	7-0	Toledo	St. Francis (PA)
20210205	A	4-3	New Mexico	BYU
20210205	A	6-1	Belmont	Bellarmine
20210205	H	6-1	Arizona State	Pepperdine
20210205	H	7-0	USC	St. Mary's (CA)
20210205	H	7-0	USC	UC Irvine
20210205	A	5-2	South Carolina	Clemson
20210205	H	4-0	Tennessee	Duke
20210205	H	5-2	Georgia	Georgia Tech
20210205	H	5-2	Kentucky	Virginia Tech
20210205	H	6-1	Abilene Christian	UTPB
20210205	H	6-1	Lamar	UTRGV
20210205	A	0-0	Prairie View A&M	Incarnate Word
20210205	H	5-2	Portland	Portland State
20210205	H	6-1	San Diego	Cal Poly
20210205	A	4-3	Walsh	Edinboro
20210205	N	7-0	Dallas Baptist	Howard Payne
20210205	A	9-0	Dallas Baptist	Schreiner
20210205	N	6-1	Colorado Mesa	Oklahoma Baptist
20210205	N	5-2	Colorado Mesa	Oklahoma Baptist
20210205	A	0-0	Embry-Riddle (FL)	Florida National
20210205	H	9-0	Schreiner	Howard Payne
20210205	A	9-0	Trinity (TX)	Hardin-Simmons
20210205	A	5-0	Covenant	Hendrix
20210205	H	6-1	Midland (NE)	Baker
20210205	H	4-3	Kansas Wesleyan	Morningside
20210205	A	4-3	Indiana East	Olivet Nazarene
20210205	H	6-3	Tyler JC (TX)	Southern Arkansas
20210205	A	0-0	Wallace State	Birmingham Southern
20210205	A	7-2	Copiah-Lincoln (MS)	Meridian (MS)
20210205	H	5-4	Itawamba (MS)	Hinds (MS)
20210205	A	6-3	Jones	East Central (MS)
20210206	H	4-3	Davidson	Campbell
20210206	H	5-2	Virginia	Wake Forest
20210206	H	5-2	Tulsa	Texas Tech
20210206	A	0-0	Stetson	South Florida
20210206	N	6-1	Texas	Incarnate Word
20210206	H	5-0	Texas	A&M-Corpus Christi
20210206	H	4-3	Montana State	Idaho State
20210206	H	5-2	Elon	NC A&T
20210206	H	7-0	Elon	NC A&T
20210206	N	6-1	IUPUI	Marian (IN)
20210206	H	7-0	Northern Kentucky	Charleston
20210206	A	4-3	Northern Illinois	Omaha
20210206	A	0-0	S.C. State	Wofford
20210206	H	6-1	Oregon	Portland State
20210206	H	7-0	Oregon	Portland State
20210206	H	4-3	Utah	SMU
20210206	H	5-2	Arkansas	Washington
20210206	H	6-1	Vanderbilt	Lipscomb
20210206	N	6-3	The Citadel	Methodist (NC)
20210206	H	7-0	Samford	Alabama State
20210206	H	5-2	Abilene Christian	Trinity (TX)
20210206	A	6-1	Illinois State	Illinois - Chicago
20210206	N	7-0	Georgia Southern	The Citadel
20210206	A	6-0	Georgia Southern	USC Sumter
20210206	H	6-1	Texas Arlington	Cameron
20210206	H	4-3	Gonzaga	Utah State
20210206	N	4-3	Barton	Bluefield State
20210206	N	4-1	Mount Olive	Coker
20210206	A	6-1	Southern Wesleyan	Newberry
20210206	A	7-0	Southeastern (OK)	Austin
20210206	N	6-1	Southeastern (OK)	Texas Dallas
20210206	H	6-0	Davenport	Aquinas (MI)
20210206	H	5-2	Purdue Northwest	Tiffin
20210206	H	7-0	Indianapolis	Grace (IN)
20210206	H	6-1	Indianapolis	Grand Valley State
20210206	H	6-1	Southern Indiana	Cedarville
20210206	H	6-1	Augustana (SD)	Mount Marty (SD)
20210206	N	4-0	Bluefield State	Francis Marion
20210206	N	7-0	St. Mary's (TX)	Howard Payne
20210206	A	9-0	St. Mary's (TX)	Schreiner
20210206	A	6-3	Dallas Baptist	Hardin-Simmons
20210206	A	7-2	Dallas Baptist	McMurry
20210206	N	7-0	Colorado Mesa	Hastings
20210206	N	4-0	Lander	Mount Olive
20210206	N	4-3	Coker	Francis Marion
20210206	H	5-4	Coe College	Doane
20210206	H	9-0	Coe College	Dubuque
20210206	A	7-2	Loras	MSOE
20210206	H	9-0	Southwestern (TX)	St. Thomas (TX)
20210206	A	8-1	Trinity (TX)	McMurry
20210206	A	9-0	Covenant	Ozarks
20210206	N	9-0	Doane	Dubuque
20210206	A	7-0	Baker	Hastings
20210206	H	7-0	Georgia Gwinnett	Belmont Abbey
20210206	H	7-0	Georgia Gwinnett	Belmont Abbey
20210206	H	7-0	Georgia Gwinnett	Belmont Abbey
20210206	N	4-3	Indiana East	Cornerstone
20210206	A	5-4	Texas Wesleyan	Concordia (TX)
20210206	A	7-0	Keiser	Warner
20210206	A	6-1	St. Thomas (FL)	Ave Maria
20210206	A	0-0	Collin County (TX)	MSU-Texas
20210207	A	5-2	Duquesne	St. Bonaventure
20210207	A	4-1	Louisville	Auburn
20210207	H	4-1	Virginia Tech	Middle Tennessee
20210207	A	5-2	Tulane	LSU
20210207	A	4-3	Central Florida	Miami (FL)
20210207	H	5-2	South Florida	Florida Gulf Coast
20210207	H	4-2	Kennesaw State	Jacksonville State
20210207	A	4-3	Liberty	Charlotte
20210207	A	7-0	Lipscomb	Tennessee State
20210207	N	4-1	Baylor	Texas A&M
20210207	A	4-3	TCU	Ole Miss
20210207	H	5-2	Montana State	Idaho State
20210207	H	4-3	William & Mary	ETSU
20210207	A	4-3	Florida Atlantic	South Alabama
20210207	H	6-1	Western Michigan	DePaul
20210207	A	6-1	Utah State	Eastern Washington
20210207	H	5-2	Arizona	Pepperdine
20210207	H	6-1	Arizona State	Northern Arizona
20210207	H	7-0	USC	San Diego State
20210207	H	4-1	Utah	New Mexico
20210207	H	7-0	Mississippi State	Jackson State
20210207	H	4-2	Mississippi State	Memphis
20210207	A	4-1	South Carolina	Georgia Tech
20210207	H	4-0	Tennessee	N.C. State
20210207	H	4-3	Kentucky	Duke
20210207	H	5-2	Vanderbilt	Rice
20210207	A	7-0	Georgia State	Mercer
20210207	A	6-1	Troy	Stetson
20210207	H	4-1	Loyola Marymount	Cal Poly
20210207	A	0-0	Emmanuel (GA)	Wofford
20210207	H	5-2	Southern Indiana	Northwood
20210207	H	6-1	Walsh	Ashland
20210207	H	4-1	Valdosta State	North Georgia
20210207	H	5-2	Auburn Montgomery	Middle Georgia
20210207	A	5-2	Washburn-Topeka	Drury
20210207	H	7-0	Biola	St. Katherine
20210207	N	4-2	Lander	Barton
20210207	N	5-2	St. Ambrose	Dubuque
20210207	N	5-2	Lindsey Wilson	Montreat
20210207	A	4-3	Keiser	Flagler
20210208	H	6-1	North Florida	Troy
20210208	H	7-0	Xavier (LA)	Loyola - New Orleans
20210208	A	0-0	Marion Military	Tuskegee
20210209	H	6-1	Illinois	Wisconsin
20210209	A	4-0	College of Charleston	Coker
20210209	A	7-0	A&M-Corpus Christi	UTRGV
20210209	H	6-1	South Alabama	Nicholls State
20210209	A	5-2	Tiffin	Davenport
20210209	H	4-3	Augusta	Belmont Abbey
20210209	H	9-0	Eastern Florida	Southeastern (FL)
20210209	H	9-0	Copiah-Lincoln (MS)	Southwest (MS)
20210209	A	9-0	Jones	Holmes (MS)
20210209	A	5-4	Meridian (MS)	Hinds (MS)
20210209	A	6-3	Gulf Coast (MS)	East Central (MS)
20210210	A	4-3	Oklahoma	Arkansas
20210210	H	5-2	Gardner-Webb	Queens (NC)
20210210	H	7-0	Jacksonville State	North Alabama
20210210	N	4-3	USC	Kentucky
20210210	A	6-1	San Francisco	Sacramento State
20210210	A	6-1	Concordia (CA)	Westmont
20210210	H	5-2	Tusculum	Lee (TN)
20210210	H	6-1	Tennessee Wesleyan	Carson-Newman
20210210	A	7-0	East Central (MS)	Holmes (MS)
20210211	A	4-2	Cal Poly	St. Mary's (CA)
20210211	H	7-0	Western Michigan	Chicago State
20210211	H	6-1	Nicholls State	Alcorn State
20210211	A	7-0	Lees-McRae	Mars Hill
20210212	H	4-3	Dayton	Youngstown State
20210212	H	5-2	Duke	ETSU
20210212	H	7-0	Georgia Tech	Georgia State
20210212	N	4-1	North Carolina	Tennessee
20210212	N	4-3	Virginia	TCU
20210212	A	6-1	Memphis	Clemson
20210212	H	7-0	Bellarmine	Indiana Southeast
20210212	N	4-0	Baylor	Texas
20210212	A	5-2	Creighton	Chicago State
20210212	H	4-1	Illinois	USC
20210212	A	4-0	Cal Poly	Sacramento State
20210212	H	7-0	Delaware	Villanova
20210212	H	5-2	Charlotte	NC Wesleyan
20210212	H	7-0	Middle Tennessee	Illinois State
20210212	A	4-3	Cleveland State	Butler
20210212	H	7-0	Ball State	Eastern Illinois
20210212	H	7-0	Toledo	Northwestern Ohio
20210212	H	7-0	Western Michigan	Illinois - Chicago
20210212	A	4-3	Belmont	Lipscomb
20210212	H	6-1	Arkansas	Oral Roberts
20210212	A	4-2	Auburn	Florida State
20210212	A	0-0	New Orleans	Mississippi College
20210212	H	6-1	Denver	Wichita State
20210212	H	4-3	Davenport	Walsh
20210212	H	5-2	Ferris State	Tiffin
20210212	A	6-3	Lewis	Carthage
20210212	H	4-1	William Jewell	Baker
20210212	A	4-1	Concordia (CA)	Biola
20210212	H	5-2	Lincoln Memorial	Young Harris (GA)
20210212	N	5-1	Grace (IN)	Indiana East
20210212	H	5-2	Midland (NE)	Bethany (KS)
20210212	H	4-3	Arizona Christian	WNM
20210212	H	4-1	OUAZ	Colorado Mesa
20210212	H	4-2	OUAZ	WNM
20210212	A	4-3	Cornerstone	Hope
20210212	H	7-0	Fresno State	UC Davis
20210213	H	6-1	St. Joseph's (PA)	Coppin State
20210213	N	5-2	Miami (FL)	Auburn
20210213	H	5-2	Notre Dame	Western Michigan
20210213	N	4-2	North Carolina	Virginia
20210213	H	7-0	Virginia Tech	Davidson
20210213	H	7-0	Wake Forest	ETSU
20210213	H	7-0	Wake Forest	Wofford
20210213	A	4-0	Tulane	Florida State
20210213	N	4-0	Wichita State	UNLV
20210213	A	4-0	Baylor	Illinois
20210213	N	4-3	Texas	USC
20210213	H	6-1	DePaul	Creighton
20210213	N	5-2	Marquette	Youngstown State
20210213	H	7-0	Ohio State	Michigan State
20210213	H	4-0	Ohio State	Michigan State
20210213	H	7-0	Elon	Gardner-Webb
20210213	H	7-0	Charlotte	NCCU
20210213	H	7-0	Old Dominion	Norfolk State
20210213	A	4-3	IUPUI	Austin Peay
20210213	H	7-0	Buffalo	St. Francis (PA)
20210213	H	6-1	Arizona State	New Mexico State
20210213	H	7-0	Utah	Boise State
20210213	H	7-0	Alabama	Tennessee Tech
20210213	H	4-0	Alabama	Tennessee Tech
20210213	H	5-2	Mississippi State	South Alabama
20210213	N	4-3	Tennessee	TCU
20210213	H	6-1	Vanderbilt	Illinois State
20210213	A	0-0	Incarnate Word	Rice
20210213	H	6-1	Lamar	Alcorn State
20210213	H	6-1	Lamar	Alcorn State
20210213	A	0-0	New Orleans	Jackson State
20210213	H	5-2	Omaha	Washburn-Topeka
20210213	H	7-0	BYU	Idaho State
20210213	H	7-0	Gonzaga	Seattle
20210213	H	5-2	St. Mary's (CA)	UC Davis
20210213	N	0-0	Harding	Missouri Valley
20210213	H	7-0	Ouachita Baptist	TAMU-Texarkana
20210213	A	9-0	Davenport	Hope
20210213	H	7-0	Drury	Missouri Valley
20210213	H	5-2	Southern Indiana	Purdue Northwest
20210213	A	7-0	Cedarville	Thomas More
20210213	H	4-0	Hillsdale	Lawrence Tech
20210213	A	4-3	Walsh	Northwood
20210213	A	6-1	Augustana (SD)	Morningside
